Department,Department ID,Display Name,Functional Division,Functional Division ID,Group Division,Group Division ID,Job Code,Job Profile,Management Level,Manager,Position Description Long,Position Number,Username,Role division
Department10,DepartmentID10,Alex1640,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID24,JobDescription24,SeniorLevel4,Manager16,PositionDescription49,PositionNumber1574,User1711,RoleDivision9
Department10,DepartmentID10,Alex1481,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID27,JobDescription27,SeniorLevel4,Manager16,PositionDescription53,PositionNumber1415,User1712,RoleDivision9
Department10,DepartmentID10,Alex1528,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID28,JobDescription28,SeniorLevel4,Manager16,PositionDescription55,PositionNumber1462,User1713,RoleDivision9
Department10,DepartmentID10,Alex1691,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID23,JobDescription23,SeniorLevel4,Manager16,PositionDescription48,PositionNumber1625,User1714,RoleDivision9
Department10,DepartmentID10,Alex1411,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID23,JobDescription23,SeniorLevel4,Manager16,PositionDescription48,PositionNumber1344,User1715,RoleDivision9
Department10,DepartmentID10,Alex1663,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID24,JobDescription24,SeniorLevel4,Manager16,PositionDescription49,PositionNumber1597,User1716,RoleDivision9
Department10,DepartmentID10,Alex1713,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID23,JobDescription23,SeniorLevel4,Manager16,PositionDescription48,PositionNumber1647,User1717,RoleDivision9
Department10,DepartmentID10,Alex1515,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID26,JobDescription26,SeniorLevel4,Manager16,PositionDescription51,PositionNumber1449,User1718,RoleDivision9
Department10,DepartmentID10,Alex1449,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID26,JobDescription26,SeniorLevel4,Manager16,PositionDescription51,PositionNumber1383,User1719,RoleDivision9
Department10,DepartmentID10,Alex1508,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID20,JobDescription20,SeniorLevel4,Manager16,PositionDescription54,PositionNumber1442,User1720,RoleDivision9
Department10,DepartmentID10,Alex1476,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID26,JobDescription26,SeniorLevel4,Manager16,PositionDescription51,PositionNumber1410,User1721,RoleDivision9
Department10,DepartmentID10,Alex1448,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID23,JobDescription23,SeniorLevel4,Manager16,PositionDescription48,PositionNumber1382,User1722,RoleDivision9
Department10,DepartmentID10,Alex1530,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID28,JobDescription28,SeniorLevel4,Manager16,PositionDescription55,PositionNumber1464,User1723,RoleDivision9
Department10,DepartmentID10,Alex1461,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID20,JobDescription20,SeniorLevel4,Manager16,PositionDescription52,PositionNumber1395,User1724,RoleDivision9
Department10,DepartmentID10,Alex1655,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID24,JobDescription24,SeniorLevel4,Manager16,PositionDescription49,PositionNumber1589,User1725,RoleDivision9
Department10,DepartmentID10,Alex1679,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID23,JobDescription23,SeniorLevel4,Manager16,PositionDescription48,PositionNumber1613,User1726,RoleDivision9
Department10,DepartmentID10,Alex1701,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID25,JobDescription25,SeniorLevel4,Manager16,PositionDescription50,PositionNumber1635,User1727,RoleDivision9
Department11,DepartmentID11,Alex2046,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1980,User1728,RoleDivision10
Department11,DepartmentID11,Alex1960,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1894,User1729,RoleDivision10
Department11,DepartmentID11,Alex1976,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1910,User1730,RoleDivision10
Department11,DepartmentID11,Alex2145,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber2079,User1731,RoleDivision10
Department11,DepartmentID11,Alex2015,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1949,User1732,RoleDivision10
Department11,DepartmentID11,Alex1988,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1922,User1733,RoleDivision10
Department11,DepartmentID11,Alex1878,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID21,JobDescription21,SeniorLevel4,Manager20,PositionDescription56,PositionNumber1812,User1734,RoleDivision10
Department11,DepartmentID11,Alex1892,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID20,JobDescription20,SeniorLevel4,Manager20,PositionDescription62,PositionNumber1826,User1735,RoleDivision10
Department11,DepartmentID11,Alex1886,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID29,JobDescription29,SeniorLevel4,Manager20,PositionDescription59,PositionNumber1820,User1736,RoleDivision10
Department11,DepartmentID11,Alex1825,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID29,JobDescription29,SeniorLevel4,Manager20,PositionDescription59,PositionNumber1759,User1737,RoleDivision10
Department11,DepartmentID11,Alex2130,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID29,JobDescription29,SeniorLevel4,Manager20,PositionDescription59,PositionNumber2064,User1738,RoleDivision10
Department11,DepartmentID11,Alex2085,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID21,JobDescription21,SeniorLevel4,Manager20,PositionDescription60,PositionNumber2019,User1739,RoleDivision10
Department11,DepartmentID11,Alex2052,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1986,User1740,RoleDivision10
Department11,DepartmentID11,Alex2066,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber2000,User1741,RoleDivision10
Department11,DepartmentID11,Alex2029,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1963,User1742,RoleDivision10
Department11,DepartmentID11,Alex1995,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1929,User1743,RoleDivision10
Department11,DepartmentID11,Alex2001,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1935,User1744,RoleDivision10
Department11,DepartmentID11,Alex2140,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber2074,User1745,RoleDivision10
Department11,DepartmentID11,Alex1805,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1739,User1746,RoleDivision10
Department11,DepartmentID11,Alex1954,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1888,User1747,RoleDivision10
Department11,DepartmentID11,Alex2082,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID29,JobDescription29,SeniorLevel4,Manager20,PositionDescription59,PositionNumber2016,User1748,RoleDivision10
Department11,DepartmentID11,Alex2120,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID21,JobDescription21,SeniorLevel4,Manager20,PositionDescription60,PositionNumber2054,User1749,RoleDivision10
Department11,DepartmentID11,Alex2121,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID29,JobDescription29,SeniorLevel4,Manager20,PositionDescription59,PositionNumber2055,User1750,RoleDivision10
Department11,DepartmentID11,Alex2027,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1961,User1751,RoleDivision10
Department11,DepartmentID11,Alex1765,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID29,JobDescription29,SeniorLevel4,Manager20,PositionDescription59,PositionNumber1699,User1752,RoleDivision10
Department11,DepartmentID11,Alex1870,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID29,JobDescription29,SeniorLevel4,Manager20,PositionDescription59,PositionNumber1804,User1753,RoleDivision10
Department11,DepartmentID11,Alex1803,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1737,User1754,RoleDivision10
Department11,DepartmentID11,Alex1982,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1916,User1755,RoleDivision10
Department11,DepartmentID11,Alex1792,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1726,User1756,RoleDivision10
Department11,DepartmentID11,Alex2087,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID21,JobDescription21,SeniorLevel4,Manager20,PositionDescription60,PositionNumber2021,User1757,RoleDivision10
Department11,DepartmentID11,Alex2106,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID29,JobDescription29,SeniorLevel4,Manager20,PositionDescription59,PositionNumber2040,User1758,RoleDivision10
Department11,DepartmentID11,Alex1829,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID21,JobDescription21,SeniorLevel4,Manager20,PositionDescription60,PositionNumber1763,User1759,RoleDivision10
Department11,DepartmentID11,Alex1802,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1736,User1760,RoleDivision10
Department11,DepartmentID11,Alex1823,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1757,User1761,RoleDivision10
Department11,DepartmentID11,Alex1814,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1748,User1762,RoleDivision10
Department11,DepartmentID11,Alex1763,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID29,JobDescription29,SeniorLevel4,Manager20,PositionDescription59,PositionNumber1697,User1763,RoleDivision10
Department11,DepartmentID11,Alex1950,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID29,JobDescription29,SeniorLevel4,Manager20,PositionDescription59,PositionNumber1884,User1764,RoleDivision10
Department11,DepartmentID11,Alex1800,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID29,JobDescription29,SeniorLevel4,Manager20,PositionDescription59,PositionNumber1734,User1765,RoleDivision10
Department11,DepartmentID11,Alex2143,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber2077,User1766,RoleDivision10
Department11,DepartmentID11,Alex2021,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1955,User1767,RoleDivision10
Department11,DepartmentID11,Alex1909,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID21,JobDescription21,SeniorLevel4,Manager20,PositionDescription60,PositionNumber1843,User1768,RoleDivision10
Department11,DepartmentID11,Alex2069,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber2003,User1769,RoleDivision10
Department11,DepartmentID11,Alex2067,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber2001,User1770,RoleDivision10
Department11,DepartmentID11,Alex2007,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1941,User1771,RoleDivision10
Department11,DepartmentID11,Alex2004,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1938,User1772,RoleDivision10
Department11,DepartmentID11,Alex2059,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID20,JobDescription20,SeniorLevel4,Manager20,PositionDescription63,PositionNumber1993,User1773,RoleDivision10
Department11,DepartmentID11,Alex1817,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID29,JobDescription29,SeniorLevel4,Manager20,PositionDescription59,PositionNumber1751,User1774,RoleDivision10
Department11,DepartmentID11,Alex1980,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1914,User1775,RoleDivision10
Department11,DepartmentID11,Alex1993,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1927,User1776,RoleDivision10
Department11,DepartmentID11,Alex2103,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber2037,User1777,RoleDivision10
Department11,DepartmentID11,Alex1999,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1933,User1778,RoleDivision10
Department11,DepartmentID11,Alex1908,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID29,JobDescription29,SeniorLevel4,Manager20,PositionDescription59,PositionNumber1842,User1779,RoleDivision10
Department11,DepartmentID11,Alex1967,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1901,User1780,RoleDivision10
Department11,DepartmentID11,Alex1969,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1903,User1781,RoleDivision10
Department11,DepartmentID11,Alex2129,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID29,JobDescription29,SeniorLevel4,Manager20,PositionDescription59,PositionNumber2063,User1782,RoleDivision10
Department11,DepartmentID11,Alex1915,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID29,JobDescription29,SeniorLevel4,Manager20,PositionDescription59,PositionNumber1849,User1783,RoleDivision10
Department11,DepartmentID11,Alex1956,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID29,JobDescription29,SeniorLevel4,Manager20,PositionDescription59,PositionNumber1890,User1784,RoleDivision10
Department11,DepartmentID11,Alex1907,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID29,JobDescription29,SeniorLevel4,Manager20,PositionDescription59,PositionNumber1841,User1785,RoleDivision10
Department11,DepartmentID11,Alex1822,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID29,JobDescription29,SeniorLevel4,Manager20,PositionDescription59,PositionNumber1756,User1786,RoleDivision10
Department11,DepartmentID11,Alex1898,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID21,JobDescription21,SeniorLevel4,Manager20,PositionDescription60,PositionNumber1832,User1787,RoleDivision10
Department11,DepartmentID11,Alex1899,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID29,JobDescription29,SeniorLevel4,Manager20,PositionDescription59,PositionNumber1833,User1788,RoleDivision10
Department11,DepartmentID11,Alex2053,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1987,User1789,RoleDivision10
Department11,DepartmentID11,Alex1794,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1728,User1790,RoleDivision10
Department11,DepartmentID11,Alex1775,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1709,User1791,RoleDivision10
Department11,DepartmentID11,Alex1938,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID20,JobDescription20,SeniorLevel4,Manager20,PositionDescription62,PositionNumber1872,User1792,RoleDivision10
Department11,DepartmentID11,Alex1962,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1896,User1793,RoleDivision10
Department11,DepartmentID11,Alex2054,FunctionalGroup1,FunctionalGroupID1,GroupDivision0,GroupDivisionID0,JobID30,JobDescription30,SeniorLevel4,Manager20,PositionDescription61,PositionNumber1988,User1794,RoleDivision10
